model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
tats,Autoformer,C11_constant_keep_priors,2023,Traffic,12,0.22632856667041779,0.2804194986820221,21.313110670016613
tats,Autoformer,C1_original,2021,Agriculture,6,0.11134298890829086,0.24035745859146118,19.495157757000015
tats,Autoformer,C1_original,2021,Agriculture,8,0.11800907552242279,0.2653323709964752,24.3564015689999
tats,Autoformer,C1_original,2021,Agriculture,10,0.14238180220127106,0.2843063473701477,30.36975532299948
tats,Autoformer,C1_original,2021,Agriculture,12,0.168690025806427,0.3082037568092346,27.29699901299955
tats,Autoformer,C1_original,2021,Climate,6,0.9981476664543152,0.7917003035545349,27.603227225999944
tats,Autoformer,C1_original,2021,Climate,8,0.9668803215026855,0.7739959955215454,26.4076672580004
tats,Autoformer,C1_original,2021,Climate,10,1.0217840671539307,0.7987397313117981,30.42957251700045
tats,Autoformer,C1_original,2021,Climate,12,0.9627646803855896,0.7829336524009705,26.335415712999747
tats,Autoformer,C1_original,2021,Economy,6,0.0338265597820282,0.14692014455795288,30.650072110999645
tats,Autoformer,C1_original,2021,Economy,8,0.04109994322061539,0.16305240988731384,25.646014872000706
tats,Autoformer,C1_original,2021,Economy,10,0.03477286919951439,0.14678369462490082,30.983468870999786
tats,Autoformer,C1_original,2021,Economy,12,0.03026154637336731,0.13911181688308716,25.399396849000368
tats,Autoformer,C1_original,2021,Energy,12,0.17372721433639526,0.3177920877933502,60.55145115899995
tats,Autoformer,C1_original,2021,Energy,24,0.40112271904945374,0.5006739497184753,39.91743189799945
tats,Autoformer,C1_original,2021,Energy,36,0.4630640745162964,0.5513138175010681,51.278913504999764
tats,Autoformer,C1_original,2021,Energy,48,0.5332280397415161,0.5944982171058655,39.92604166199999
tats,Autoformer,C1_original,2021,Environment,48,0.3093080520629883,0.4072960317134857,611.2494306500002
tats,Autoformer,C1_original,2021,Environment,96,0.332452654838562,0.4136738181114197,609.5029975829993
tats,Autoformer,C1_original,2021,Environment,192,0.3154650330543518,0.43029600381851196,849.1422255389998
tats,Autoformer,C1_original,2021,Environment,336,0.3261665403842926,0.44050800800323486,1005.7642244249992
tats,Autoformer,C1_original,2021,Health,12,1.349818229675293,0.8463051915168762,37.64479680900149
tats,Autoformer,C1_original,2021,Health,24,1.492918848991394,0.894499659538269,46.72984577399984
tats,Autoformer,C1_original,2021,Health,36,1.5446962118148804,0.8634988069534302,38.71554533200106
tats,Autoformer,C1_original,2021,Health,48,1.7382398843765259,0.9716887474060059,43.62648813600026
tats,Autoformer,C1_original,2021,Security,6,104.53348541259766,4.5251145362854,28.933780774999832
tats,Autoformer,C1_original,2021,Security,8,106.43182373046875,4.629144668579102,29.49308368399943
tats,Autoformer,C1_original,2021,Security,10,108.13633728027344,4.756150722503662,28.39176110600056
tats,Autoformer,C1_original,2021,Security,12,109.54854583740234,4.756322383880615,30.674526572000104
tats,Autoformer,C1_original,2021,SocialGood,6,0.9996703863143921,0.5882746577262878,36.55665959399994
tats,Autoformer,C1_original,2021,SocialGood,8,1.1358833312988281,0.6164690256118774,33.700211993000266
tats,Autoformer,C1_original,2021,SocialGood,10,1.1046206951141357,0.621552586555481,31.261264636001215
tats,Autoformer,C1_original,2021,SocialGood,12,1.1102442741394043,0.6337857842445374,31.797764126999027
tats,Autoformer,C1_original,2021,Traffic,6,0.1598053276538849,0.2328283041715622,29.53324278999935
tats,Autoformer,C1_original,2021,Traffic,8,0.1747538298368454,0.2531849443912506,29.281925318000503
tats,Autoformer,C1_original,2021,Traffic,10,0.17320451140403748,0.24830785393714905,30.97276599199904
tats,Autoformer,C1_original,2021,Traffic,12,0.2236696034669876,0.27108022570610046,29.527570104000915
